STUDENT_ID,SCHOOL_ID,SECTION_ID
100196,Upper,097002-10
100272,Upper,097002-20
120107,Upper,097002-20
100971,Upper,097002-20
100970,Upper,097002-20
120112,Upper,097002-20
100193,Upper,097002-20
120143,Upper,097002-20
100199,Upper,097002-20
100168,Upper,097002-20
120119,Upper,097002-20
100919,Upper,097002-20
100932,Upper,097002-20
100286,Upper,097002-20
100799,Upper,097002-20
120145,Upper,097002-20
100203,Upper,097002-20
120055,Upper,097013-10
100432,Upper,097013-10
100239,Upper,097013-10
120057,Upper,097013-10
100157,Upper,097013-10
100188,Upper,097013-10
100307,Upper,097013-10
100165,Upper,097013-10
100214,Upper,097013-10
100189,Upper,097013-10
100649,Upper,097013-10
100133,Upper,097013-10
100194,Upper,097013-10
100195,Upper,097013-10
100170,Upper,097013-10
100151,Upper,097013-10
120128,Upper,097013-10
100642,Upper,097013-20
100210,Upper,097013-20
100305,Upper,097013-20
120097,Upper,097013-20
100187,Upper,097013-20
120110,Upper,097013-20
120111,Upper,097013-20
100163,Upper,097013-20
100179,Upper,097013-20
120065,Upper,097013-20
120051,Upper,097013-20
100294,Upper,097013-20
100302,Upper,097013-20
100662,Upper,097013-20
120126,Upper,097013-20
120103,Upper,097013-20
120134,Upper,097013-20
100431,Upper,097013-30
120045,Upper,097013-30
120095,Upper,097013-30
100306,Upper,097013-30
120039,Upper,097013-30
100300,Upper,097013-30
100209,Upper,097013-30
120164,Upper,097013-30
100204,Upper,097013-30
100201,Upper,097013-30
100238,Upper,097013-30
100174,Upper,097013-30
100295,Upper,097013-30
120036,Upper,097013-30
120138,Upper,097014-10
120512,Upper,097014-10
120165,Upper,097014-10
120123,Upper,097014-10
100282,Upper,098013-10
100185,Upper,098013-10
100154,Upper,098013-10
100309,Upper,098013-10
100310,Upper,098013-10
100205,Upper,098013-10
100191,Upper,098013-10
100284,Upper,098013-10
100158,Upper,098013-10
100298,Upper,098013-10
100159,Upper,098013-10
100160,Upper,098013-10
100178,Upper,098013-10
100206,Upper,098013-10
100180,Upper,098013-10
120154,Upper,098013-10
120130,Upper,098013-10
100153,Upper,098013-10
100297,Upper,098013-20
100172,Upper,098013-20
120101,Upper,098013-20
100155,Upper,098013-20
120071,Upper,098013-20
120108,Upper,098013-20
120122,Upper,098013-20
120070,Upper,098013-20
100177,Upper,098013-20
100241,Upper,098013-20
100240,Upper,098013-20
100183,Upper,098013-20
120096,Upper,098013-20
100181,Upper,098013-20
100202,Upper,098013-20
100196,Upper,098013-20
100272,Upper,098013-30
120107,Upper,098013-30
100971,Upper,098013-30
100970,Upper,098013-30
120112,Upper,098013-30
100193,Upper,098013-30
120143,Upper,098013-30
100199,Upper,098013-30
100168,Upper,098013-30
120119,Upper,098013-30
100919,Upper,098013-30
100932,Upper,098013-30
100286,Upper,098013-30
100799,Upper,098013-30
120145,Upper,098013-30
100203,Upper,098013-30
120055,Upper,098013-40
100432,Upper,098013-40
100239,Upper,098013-40
120057,Upper,098013-40
100157,Upper,098013-40
100188,Upper,098013-40
100307,Upper,098013-40
100165,Upper,098013-40
100214,Upper,098013-40
100189,Upper,098013-40
100649,Upper,098013-40
100133,Upper,098013-40
100194,Upper,098013-40
100195,Upper,098013-40
100170,Upper,098013-40
100151,Upper,098013-40
120128,Upper,098013-40
100642,Upper,098013-50
100210,Upper,098013-50
100305,Upper,098013-50
120097,Upper,098013-50
100187,Upper,098013-50
120110,Upper,098013-50
120111,Upper,098013-50
100163,Upper,098013-50
100179,Upper,098013-50
120065,Upper,098013-50
120051,Upper,098013-50
100294,Upper,098013-50
100302,Upper,098013-50
100662,Upper,098013-50
120126,Upper,098013-50
120103,Upper,098013-50
120134,Upper,098013-50
100431,Upper,098013-60
120045,Upper,098013-60
120095,Upper,098013-60
100306,Upper,098013-60
120039,Upper,098013-60
100300,Upper,098013-60
100209,Upper,098013-60
120164,Upper,098013-60
100204,Upper,098013-60
100201,Upper,098013-60
120138,Upper,098013-60
100238,Upper,098013-60
100174,Upper,098013-60
100295,Upper,098013-60
120036,Upper,098013-60
120165,Upper,098013-60
120123,Upper,098013-60
100297,Upper,099001-10
100185,Upper,099001-10
120101,Upper,099001-10
100154,Upper,099001-10
100310,Upper,099001-10
120070,Upper,099001-10
100239,Upper,099001-10
100241,Upper,099001-10
100191,Upper,099001-10
100284,Upper,099001-10
100158,Upper,099001-10
100159,Upper,099001-10
100160,Upper,099001-10
100178,Upper,099001-10
100206,Upper,099001-10
100919,Upper,099001-10
100799,Upper,099001-10
120154,Upper,099001-10
100153,Upper,099001-10
100282,Upper,099002-10
100272,Upper,099002-10
100172,Upper,099002-10
100155,Upper,099002-10
100309,Upper,099002-10
100177,Upper,099002-10
100205,Upper,099002-10
100157,Upper,099002-10
100188,Upper,099002-10
100240,Upper,099002-10
100298,Upper,099002-10
100971,Upper,099002-10
100970,Upper,099002-10
100165,Upper,099002-10
100193,Upper,099002-10
100199,Upper,099002-10
100214,Upper,099002-10
100180,Upper,099002-10
120096,Upper,099002-10
100181,Upper,099002-10
100649,Upper,099002-10
100195,Upper,099002-10
100196,Upper,099002-10
100432,Upper,099003-10
120071,Upper,099003-10
120107,Upper,099003-10
100306,Upper,099003-10
120122,Upper,099003-10
100307,Upper,099003-10
100163,Upper,099003-10
120143,Upper,099003-10
100168,Upper,099003-10
100183,Upper,099003-10
100932,Upper,099003-10
120065,Upper,099003-10
100286,Upper,099003-10
100133,Upper,099003-10
100194,Upper,099003-10
100295,Upper,099003-10
120130,Upper,099003-10
100203,Upper,099003-10
100170,Upper,099003-10
120108,Upper,099004-10
100305,Upper,099004-10
120057,Upper,099004-10
100201,Upper,099004-10
100189,Upper,099004-10
100238,Upper,099004-10
100174,Upper,099004-10
100294,Upper,099004-10
120145,Upper,099004-10
100202,Upper,099004-10
100302,Upper,099004-10
100662,Upper,099004-10
120126,Upper,099004-10
100151,Upper,099004-10
120055,Upper,099005-10
100431,Upper,099005-10
100642,Upper,099005-10
120045,Upper,099005-10
100300,Upper,099005-10
100210,Upper,099005-10
100209,Upper,099005-10
100187,Upper,099005-10
120110,Upper,099005-10
120111,Upper,099005-10
120164,Upper,099005-10
100204,Upper,099005-10
100179,Upper,099005-10
120119,Upper,099005-10
120051,Upper,099005-10
120103,Upper,099005-10
120128,Upper,099005-10
120095,Upper,099006-10
120039,Upper,099006-10
120097,Upper,099006-10
120112,Upper,099006-10
120138,Upper,099006-10
120036,Upper,099006-10
120165,Upper,099006-10
120134,Upper,099006-10
120123,Upper,099006-10
100130,Upper,100070-10
101014,Upper,100070-10
101016,Upper,100070-10
100110,Upper,100070-10
101039,Upper,100070-10
101026,Upper,100070-10
101023,Upper,100070-10
120174,Upper,100070-10
100256,Upper,100070-20
100093,Upper,100070-20
100542,Upper,100070-20
100095,Upper,100070-20
100242,Upper,100070-20
120166,Upper,100070-20
100997,Upper,100070-20
100142,Upper,100070-20
100258,Upper,100070-20
101021,Upper,100070-20
100106,Upper,100070-20
101029,Upper,100070-20
100123,Upper,100070-30
100993,Upper,100070-30
101024,Upper,100070-30
101035,Upper,100070-30
101037,Upper,100070-30
100250,Upper,100070-30
100999,Upper,100070-30
100216,Upper,100070-30
100056,Upper,100070-40
100217,Upper,100070-40
100995,Upper,100070-40
100996,Upper,100070-40
100147,Upper,100070-40
101005,Upper,100070-40
100132,Upper,100070-40
100102,Upper,100070-40
100140,Upper,100070-40
100218,Upper,100070-40
100245,Upper,100070-50
100146,Upper,100070-50
101013,Upper,100070-50
101015,Upper,100070-50
101034,Upper,100070-50
100111,Upper,100070-50
100552,Upper,100070-50
100113,Upper,100070-50
100789,Upper,100070-60
100094,Upper,100070-60
100220,Upper,100070-60
101017,Upper,100070-60
101018,Upper,100070-60
101019,Upper,100070-60
100243,Upper,100070-60
100223,Upper,100070-60
100134,Upper,100070-60
100109,Upper,100080-10
101036,Upper,100080-10
100998,Upper,100080-10
101038,Upper,100080-10
101001,Upper,100080-10
100246,Upper,100080-20
100215,Upper,100080-20
100126,Upper,100080-20
100740,Upper,100080-20
101025,Upper,100080-20
100104,Upper,100080-20
100221,Upper,100080-20
100121,Upper,100080-20
101020,Upper,100080-20
101022,Upper,100080-20
100992,Upper,100080-30
100261,Upper,100080-30
101040,Upper,100080-30
101033,Upper,100080-30
101003,Upper,100080-30
100260,Upper,100080-40
100222,Upper,100080-40
100367,Upper,100080-40
101032,Upper,100080-40
100811,Upper,100080-40
101009,Upper,100080-40
101041,Upper,100080-40
100112,Upper,100080-40
101027,Upper,100080-40
100141,Upper,100080-40
100211,Upper,100080-50
101031,Upper,100080-50
100219,Upper,100080-50
120173,Upper,100080-50
101042,Upper,100080-50
101004,Upper,100080-50
100116,Upper,100080-60
100107,Upper,100080-60
100994,Upper,100080-60
100541,Upper,100080-60
100652,Upper,100080-60
100374,Upper,100080-60
101002,Upper,100080-60
100091,Upper,100080-60
100115,Upper,100080-60
100148,Upper,100080-60
100993,Upper,100170-10
100260,Upper,100170-10
100094,Upper,100170-10
100147,Upper,100170-10
100367,Upper,100170-10
101013,Upper,100170-10
100126,Upper,100170-10
101016,Upper,100170-10
100132,Upper,100170-10
100998,Upper,100170-10
100091,Upper,100170-10
100115,Upper,100170-10
100218,Upper,100170-10
100256,Upper,100170-15
100994,Upper,100170-15
100997,Upper,100170-15
101036,Upper,100170-15
100999,Upper,100170-15
100216,Upper,100170-15
100112,Upper,100170-15
120173,Upper,100170-15
101020,Upper,100170-15
101004,Upper,100170-15
120174,Upper,100170-15
100106,Upper,100170-15
100134,Upper,100170-15
100217,Upper,100170-20
100996,Upper,100170-20
120166,Upper,100170-20
101041,Upper,100170-20
100109,Upper,100170-20
100111,Upper,100170-20
101022,Upper,100170-20
101003,Upper,100170-20
100211,Upper,100170-25
100245,Upper,100170-25
101009,Upper,100170-25
100374,Upper,100170-25
101017,Upper,100170-25
100250,Upper,100170-25
101038,Upper,100170-25
101001,Upper,100170-25
100258,Upper,100170-25
100116,Upper,100170-30
100219,Upper,100170-30
100541,Upper,100170-30
100095,Upper,100170-30
101014,Upper,100170-30
100652,Upper,100170-30
101034,Upper,100170-30
100110,Upper,100170-30
100104,Upper,100170-30
100221,Upper,100170-30
100243,Upper,100170-30
101029,Upper,100170-30
100056,Upper,100170-35
100246,Upper,100170-35
100242,Upper,100170-35
101033,Upper,100170-35
101024,Upper,100170-35
100142,Upper,100170-35
100102,Upper,100170-35
101002,Upper,100170-35
101027,Upper,100170-35
100113,Upper,100170-35
100141,Upper,100170-35
100123,Upper,100170-40
100107,Upper,100170-40
100992,Upper,100170-40
100261,Upper,100170-40
100995,Upper,100170-40
101031,Upper,100170-40
101040,Upper,100170-40
100542,Upper,100170-40
100220,Upper,100170-40
101015,Upper,100170-40
101037,Upper,100170-40
100740,Upper,100170-40
100223,Upper,100170-40
100140,Upper,100170-40
101026,Upper,100170-40
101042,Upper,100170-40
101021,Upper,100170-40
101023,Upper,100170-40
101030,Upper,100170-45
100789,Upper,100170-45
100093,Upper,100170-45
100215,Upper,100170-45
100222,Upper,100170-45
100146,Upper,100170-45
101032,Upper,100170-45
100130,Upper,100170-45
100811,Upper,100170-45
101005,Upper,100170-45
101035,Upper,100170-45
101039,Upper,100170-45
101018,Upper,100170-45
101019,Upper,100170-45
101025,Upper,100170-45
100552,Upper,100170-45
100121,Upper,100170-45
100148,Upper,100170-45
100256,Upper,100270-10
100994,Upper,100270-10
100997,Upper,100270-10
101036,Upper,100270-10
100999,Upper,100270-10
100216,Upper,100270-10
100112,Upper,100270-10
120173,Upper,100270-10
101020,Upper,100270-10
101004,Upper,100270-10
120174,Upper,100270-10
100106,Upper,100270-10
100134,Upper,100270-10
100993,Upper,100270-15
100260,Upper,100270-15
100094,Upper,100270-15
100147,Upper,100270-15
100367,Upper,100270-15
101013,Upper,100270-15
100126,Upper,100270-15
101016,Upper,100270-15
100132,Upper,100270-15
100998,Upper,100270-15
100091,Upper,100270-15
100115,Upper,100270-15
100218,Upper,100270-15
100211,Upper,100270-20
100245,Upper,100270-20
101009,Upper,100270-20
100374,Upper,100270-20
101017,Upper,100270-20
100250,Upper,100270-20
101038,Upper,100270-20
101001,Upper,100270-20
100258,Upper,100270-20
100217,Upper,100270-25
100996,Upper,100270-25
120166,Upper,100270-25
101041,Upper,100270-25
100109,Upper,100270-25
100111,Upper,100270-25
101022,Upper,100270-25
101003,Upper,100270-25
100056,Upper,100270-30
100246,Upper,100270-30
100242,Upper,100270-30
101033,Upper,100270-30
101024,Upper,100270-30
100142,Upper,100270-30
100102,Upper,100270-30
101002,Upper,100270-30
101027,Upper,100270-30
100113,Upper,100270-30
100141,Upper,100270-30
100116,Upper,100270-35
100219,Upper,100270-35
100541,Upper,100270-35
100095,Upper,100270-35
101014,Upper,100270-35
100652,Upper,100270-35
101034,Upper,100270-35
100110,Upper,100270-35
100104,Upper,100270-35
100221,Upper,100270-35
100243,Upper,100270-35
101029,Upper,100270-35
101030,Upper,100270-40
100789,Upper,100270-40
100093,Upper,100270-40
100215,Upper,100270-40
100222,Upper,100270-40
100146,Upper,100270-40
101032,Upper,100270-40
100130,Upper,100270-40
100811,Upper,100270-40
101005,Upper,100270-40
101035,Upper,100270-40
101039,Upper,100270-40
101018,Upper,100270-40
101019,Upper,100270-40
101025,Upper,100270-40
100552,Upper,100270-40
100121,Upper,100270-40
100148,Upper,100270-40
100123,Upper,100270-45
100107,Upper,100270-45
100992,Upper,100270-45
100261,Upper,100270-45
100995,Upper,100270-45
101031,Upper,100270-45
101040,Upper,100270-45
100542,Upper,100270-45
100220,Upper,100270-45
101015,Upper,100270-45
101037,Upper,100270-45
100740,Upper,100270-45
100223,Upper,100270-45
100140,Upper,100270-45
101026,Upper,100270-45
101042,Upper,100270-45
101021,Upper,100270-45
101023,Upper,100270-45
100217,Upper,100370-10
100245,Upper,100370-10
100146,Upper,100370-10
100811,Upper,100370-10
101015,Upper,100370-10
100652,Upper,100370-10
101041,Upper,100370-10
100126,Upper,100370-10
100132,Upper,100370-10
100374,Upper,100370-10
100999,Upper,100370-10
100110,Upper,100370-10
101039,Upper,100370-10
101025,Upper,100370-10
100112,Upper,100370-10
100121,Upper,100370-10
101027,Upper,100370-10
100113,Upper,100370-10
100116,Upper,100370-20
100992,Upper,100370-20
100056,Upper,100370-20
101040,Upper,100370-20
100094,Upper,100370-20
100542,Upper,100370-20
101033,Upper,100370-20
101016,Upper,100370-20
101036,Upper,100370-20
100250,Upper,100370-20
101038,Upper,100370-20
100140,Upper,100370-20
101020,Upper,100370-20
101042,Upper,100370-20
100107,Upper,100370-30
100994,Upper,100370-30
100996,Upper,100370-30
100246,Upper,100370-30
100541,Upper,100370-30
100095,Upper,100370-30
100222,Upper,100370-30
100367,Upper,100370-30
101009,Upper,100370-30
100142,Upper,100370-30
100998,Upper,100370-30
100223,Upper,100370-30
100091,Upper,100370-30
101022,Upper,100370-30
101023,Upper,100370-30
101029,Upper,100370-30
100123,Upper,100370-40
101030,Upper,100370-40
100789,Upper,100370-40
100211,Upper,100370-40
100093,Upper,100370-40
100261,Upper,100370-40
100995,Upper,100370-40
100260,Upper,100370-40
101031,Upper,100370-40
100220,Upper,100370-40
100215,Upper,100370-40
101013,Upper,100370-40
100130,Upper,100370-40
101014,Upper,100370-40
101035,Upper,100370-40
100216,Upper,100370-40
101018,Upper,100370-40
100102,Upper,100370-40
100111,Upper,100370-40
120173,Upper,100370-40
101026,Upper,100370-40
100115,Upper,100370-40
101003,Upper,100370-40
100134,Upper,100370-40
100993,Upper,100370-50
100242,Upper,100370-50
100740,Upper,100370-50
101017,Upper,100370-50
100104,Upper,100370-50
100552,Upper,100370-50
100221,Upper,100370-50
101002,Upper,100370-50
101004,Upper,100370-50
120174,Upper,100370-50
100106,Upper,100370-50
100148,Upper,100370-50
100256,Upper,100370-60
100219,Upper,100370-60
100147,Upper,100370-60
101032,Upper,100370-60
120166,Upper,100370-60
100997,Upper,100370-60
101024,Upper,100370-60
101005,Upper,100370-60
101034,Upper,100370-60
100109,Upper,100370-60
101037,Upper,100370-60
101019,Upper,100370-60
101001,Upper,100370-60
100243,Upper,100370-60
100258,Upper,100370-60
100141,Upper,100370-60
101021,Upper,100370-60
100218,Upper,100370-60
100245,Upper,100701-10
100811,Upper,100701-10
101015,Upper,100701-10
100999,Upper,100701-10
100110,Upper,100701-10
101039,Upper,100701-10
100113,Upper,100701-10
101016,Upper,100701-20
100250,Upper,100701-20
101038,Upper,100701-20
100140,Upper,100701-20
100123,Upper,100701-30
100211,Upper,100701-30
100995,Upper,100701-30
100130,Upper,100701-30
101035,Upper,100701-30
101018,Upper,100701-30
100111,Upper,100701-30
100993,Upper,100701-40
100116,Upper,100702-10
101014,Upper,100702-20
100993,Upper,101000-10
100260,Upper,101000-10
101031,Upper,101000-10
100219,Upper,101000-10
101040,Upper,101000-10
101032,Upper,101000-10
101013,Upper,101000-10
101005,Upper,101000-10
101036,Upper,101000-10
101037,Upper,101000-10
100250,Upper,101000-10
100216,Upper,101000-10
100102,Upper,101000-10
100552,Upper,101000-10
101001,Upper,101000-10
100221,Upper,101000-10
120173,Upper,101000-10
100140,Upper,101000-10
100258,Upper,101000-10
101042,Upper,101000-10
100115,Upper,101000-10
101003,Upper,101000-10
100218,Upper,101000-10
120174,Upper,101000-10
100996,Upper,101000-30
100246,Upper,101000-30
100222,Upper,101000-30
100147,Upper,101000-30
120166,Upper,101000-30
100997,Upper,101000-30
100132,Upper,101000-30
100109,Upper,101000-30
100374,Upper,101000-30
101019,Upper,101000-30
100121,Upper,101000-30
100091,Upper,101000-30
101027,Upper,101000-30
100141,Upper,101000-30
101021,Upper,101000-30
101023,Upper,101000-30
100106,Upper,101000-30
100992,Upper,101000-40
100056,Upper,101000-40
100994,Upper,101000-40
100093,Upper,101000-40
100541,Upper,101000-40
100542,Upper,101000-40
100220,Upper,101000-40
100215,Upper,101000-40
100367,Upper,101000-40
101033,Upper,101000-40
100652,Upper,101000-40
101039,Upper,101000-40
100112,Upper,101000-40
101020,Upper,101000-40
101022,Upper,101000-40
100134,Upper,101000-40
101029,Upper,101000-40
100107,Upper,101001-30
100256,Upper,101001-30
100217,Upper,101001-30
100094,Upper,101001-30
100095,Upper,101001-30
100242,Upper,101001-30
101009,Upper,101001-30
101024,Upper,101001-30
100126,Upper,101001-30
100142,Upper,101001-30
100740,Upper,101001-30
100998,Upper,101001-30
100104,Upper,101001-30
100243,Upper,101001-30
101002,Upper,101001-30
100223,Upper,101001-30
101004,Upper,101001-30
100148,Upper,101001-30
101030,Upper,101004-20
100789,Upper,101004-20
100211,Upper,101004-20
100261,Upper,101004-20
100995,Upper,101004-20
100245,Upper,101004-20
100146,Upper,101004-20
100130,Upper,101004-20
100811,Upper,101004-20
101015,Upper,101004-20
101034,Upper,101004-20
101035,Upper,101004-20
101017,Upper,101004-20
101018,Upper,101004-20
100113,Upper,101004-20
100116,Upper,101004-40
100123,Upper,101004-40
101014,Upper,101004-40
101041,Upper,101004-40
101016,Upper,101004-40
100999,Upper,101004-40
100110,Upper,101004-40
101025,Upper,101004-40
101038,Upper,101004-40
100111,Upper,101004-40
101026,Upper,101004-40
101030,Upper,102000-10
100789,Upper,102000-10
100211,Upper,102000-10
100261,Upper,102000-10
100995,Upper,102000-10
101033,Upper,102000-10
100130,Upper,102000-10
101014,Upper,102000-10
101016,Upper,102000-10
101034,Upper,102000-10
100109,Upper,102000-10
101035,Upper,102000-10
100740,Upper,102000-10
101018,Upper,102000-10
101019,Upper,102000-10
101038,Upper,102000-10
100111,Upper,102000-10
100104,Upper,102000-10
100091,Upper,102000-10
100106,Upper,102000-10
100134,Upper,102000-10
100093,Upper,102000-20
100220,Upper,102000-20
100215,Upper,102000-20
100242,Upper,102000-20
101032,Upper,102000-20
101013,Upper,102000-20
100652,Upper,102000-20
101024,Upper,102000-20
100999,Upper,102000-20
100110,Upper,102000-20
101025,Upper,102000-20
101026,Upper,102000-20
101021,Upper,102000-20
101004,Upper,102000-20
120174,Upper,102000-20
100123,Upper,102000-25
100256,Upper,102000-25
100260,Upper,102000-25
100219,Upper,102000-25
100147,Upper,102000-25
120166,Upper,102000-25
100997,Upper,102000-25
101041,Upper,102000-25
100102,Upper,102000-25
100552,Upper,102000-25
101001,Upper,102000-25
120173,Upper,102000-25
101002,Upper,102000-25
100141,Upper,102000-25
100148,Upper,102000-25
100116,Upper,102000-30
100992,Upper,102000-30
100056,Upper,102000-30
100993,Upper,102000-30
100245,Upper,102000-30
101040,Upper,102000-30
100541,Upper,102000-30
100146,Upper,102000-30
101005,Upper,102000-30
101036,Upper,102000-30
100250,Upper,102000-30
100221,Upper,102000-30
100113,Upper,102000-30
100258,Upper,102000-30
101020,Upper,102000-30
100994,Upper,102000-35
100542,Upper,102000-35
100367,Upper,102000-35
100811,Upper,102000-35
101015,Upper,102000-35
101037,Upper,102000-35
101017,Upper,102000-35
101039,Upper,102000-35
100112,Upper,102000-35
100140,Upper,102000-35
101042,Upper,102000-35
101022,Upper,102000-35
100218,Upper,102000-35
101029,Upper,102000-35
100107,Upper,102000-40
100217,Upper,102000-40
101031,Upper,102000-40
100996,Upper,102000-40
100246,Upper,102000-40
100094,Upper,102000-40
100095,Upper,102000-40
100222,Upper,102000-40
101009,Upper,102000-40
100126,Upper,102000-40
100132,Upper,102000-40
100142,Upper,102000-40
100374,Upper,102000-40
100998,Upper,102000-40
100216,Upper,102000-40
100243,Upper,102000-40
100223,Upper,102000-40
100121,Upper,102000-40
101027,Upper,102000-40
100115,Upper,102000-40
101003,Upper,102000-40
101023,Upper,102000-40
100242,Upper,103033-40
100740,Upper,103033-40
101017,Upper,103033-40
100552,Upper,103033-40
101002,Upper,103033-40
101004,Upper,103033-40
100106,Upper,103033-40
100148,Upper,103033-40
100116,Upper,103034-20
100992,Upper,103034-20
100056,Upper,103034-20
101040,Upper,103034-20
100094,Upper,103034-20
100542,Upper,103034-20
101033,Upper,103034-20
101036,Upper,103034-20
101020,Upper,103034-20
101042,Upper,103034-20
100217,Upper,103041-10
100146,Upper,103041-10
100652,Upper,103041-10
101041,Upper,103041-10
100126,Upper,103041-10
100132,Upper,103041-10
100374,Upper,103041-10
101025,Upper,103041-10
100112,Upper,103041-10
100121,Upper,103041-10
101027,Upper,103041-10
100107,Upper,103043-20
100994,Upper,103043-20
100996,Upper,103043-20
100246,Upper,103043-20
100541,Upper,103043-20
100095,Upper,103043-20
100222,Upper,103043-20
100367,Upper,103043-20
101009,Upper,103043-20
100142,Upper,103043-20
100998,Upper,103043-20
100243,Upper,103043-20
100223,Upper,103043-20
100091,Upper,103043-20
101022,Upper,103043-20
101023,Upper,103043-20
101029,Upper,103043-20
101030,Upper,103044-30
100789,Upper,103044-30
100093,Upper,103044-30
100261,Upper,103044-30
100260,Upper,103044-30
101031,Upper,103044-30
100220,Upper,103044-30
100215,Upper,103044-30
101013,Upper,103044-30
101014,Upper,103044-30
100216,Upper,103044-30
100102,Upper,103044-30
120173,Upper,103044-30
101026,Upper,103044-30
100115,Upper,103044-30
101003,Upper,103044-30
100134,Upper,103044-30
100256,Upper,103044-40
100219,Upper,103044-40
100147,Upper,103044-40
101032,Upper,103044-40
120166,Upper,103044-40
100997,Upper,103044-40
101024,Upper,103044-40
101005,Upper,103044-40
101034,Upper,103044-40
100109,Upper,103044-40
101037,Upper,103044-40
101019,Upper,103044-40
101001,Upper,103044-40
100258,Upper,103044-40
100141,Upper,103044-40
101021,Upper,103044-40
100218,Upper,103044-40
100242,Upper,104009-10
100104,Upper,104009-10
100898,Upper,104009-10
100153,Upper,104009-10
100256,Upper,104010-20
100095,Upper,104010-20
100367,Upper,104010-20
100243,Upper,104010-20
100106,Upper,104010-20
100123,Upper,104011-10
100107,Upper,104011-10
100217,Upper,104011-10
100996,Upper,104011-10
100542,Upper,104011-10
100215,Upper,104011-10
100222,Upper,104011-10
101009,Upper,104011-10
100374,Upper,104011-10
100740,Upper,104011-10
101017,Upper,104011-10
100111,Upper,104011-10
100223,Upper,104011-10
100258,Upper,104011-10
101022,Upper,104011-10
100994,Upper,104011-20
100248,Upper,104011-20
100147,Upper,104011-20
101024,Upper,104011-20
100126,Upper,104011-20
100132,Upper,104011-20
100142,Upper,104011-20
100998,Upper,104011-20
100221,Upper,104011-20
100112,Upper,104011-20
101002,Upper,104011-20
101004,Upper,104011-20
100218,Upper,104011-20
100134,Upper,104011-20
101029,Upper,104011-20
100992,Upper,104012-10
100093,Upper,104012-10
100220,Upper,104012-10
120166,Upper,104012-10
101005,Upper,104012-10
101037,Upper,104012-10
101039,Upper,104012-10
101038,Upper,104012-10
100121,Upper,104012-10
100140,Upper,104012-10
101026,Upper,104012-10
101042,Upper,104012-10
101021,Upper,104012-10
101003,Upper,104012-10
100148,Upper,104012-10
100056,Upper,104012-20
100219,Upper,104012-20
100094,Upper,104012-20
100541,Upper,104012-20
101013,Upper,104012-20
101014,Upper,104012-20
100652,Upper,104012-20
100997,Upper,104012-20
101016,Upper,104012-20
100102,Upper,104012-20
120173,Upper,104012-20
101027,Upper,104012-20
100115,Upper,104012-20
101030,Upper,104013-10
100789,Upper,104013-10
100261,Upper,104013-10
100245,Upper,104013-10
101031,Upper,104013-10
101040,Upper,104013-10
101032,Upper,104013-10
100109,Upper,104013-10
100250,Upper,104013-10
101019,Upper,104013-10
101038,Upper,104013-10
100552,Upper,104013-10
101001,Upper,104013-10
101023,Upper,104013-10
100116,Upper,104013-20
100993,Upper,104013-20
100260,Upper,104013-20
100246,Upper,104013-20
101033,Upper,104013-20
101034,Upper,104013-20
101036,Upper,104013-20
100999,Upper,104013-20
100110,Upper,104013-20
100216,Upper,104013-20
100091,Upper,104013-20
100113,Upper,104013-20
101020,Upper,104013-20
100141,Upper,104013-20
120174,Upper,104013-20
100211,Upper,104018-10
100995,Upper,104018-10
100146,Upper,104018-10
100130,Upper,104018-10
100811,Upper,104018-10
101015,Upper,104018-10
101041,Upper,104018-10
101035,Upper,104018-10
101018,Upper,104018-10
101025,Upper,104018-10
100107,Upper,105001-10
100256,Upper,105001-10
100994,Upper,105001-10
100996,Upper,105001-10
100094,Upper,105001-10
100095,Upper,105001-10
100147,Upper,105001-10
100367,Upper,105001-10
100242,Upper,105001-10
101009,Upper,105001-10
101024,Upper,105001-10
100142,Upper,105001-10
100998,Upper,105001-10
100243,Upper,105001-10
101002,Upper,105001-10
100223,Upper,105001-10
101026,Upper,105001-10
101022,Upper,105001-10
101004,Upper,105001-10
101029,Upper,105001-10
100217,Upper,105001-20
100132,Upper,105001-20
100374,Upper,105001-20
100740,Upper,105001-20
100111,Upper,105001-20
100104,Upper,105001-20
100221,Upper,105001-20
100112,Upper,105001-20
100218,Upper,105001-20
100106,Upper,105001-20
100219,Upper,105002-30
101032,Upper,105002-30
101033,Upper,105002-30
100652,Upper,105002-30
101041,Upper,105002-30
101016,Upper,105002-30
101034,Upper,105002-30
100999,Upper,105002-30
100110,Upper,105002-30
101025,Upper,105002-30
101038,Upper,105002-30
100552,Upper,105002-30
101001,Upper,105002-30
120174,Upper,105002-30
101030,Upper,105002-40
100261,Upper,105002-40
100260,Upper,105002-40
100245,Upper,105002-40
101040,Upper,105002-40
101013,Upper,105002-40
101036,Upper,105002-40
100102,Upper,105002-40
120173,Upper,105002-40
100140,Upper,105002-40
100091,Upper,105002-40
101042,Upper,105002-40
100789,Upper,105003-40
100211,Upper,105003-40
100995,Upper,105003-40
100146,Upper,105003-40
100130,Upper,105003-40
100811,Upper,105003-40
101015,Upper,105003-40
101035,Upper,105003-40
100250,Upper,105003-40
101018,Upper,105003-40
100113,Upper,105003-40
100116,Upper,105011-10
100123,Upper,105011-10
100992,Upper,105011-10
100056,Upper,105011-10
100093,Upper,105011-10
100246,Upper,105011-10
100541,Upper,105011-10
100542,Upper,105011-10
